tweet_id,meaning,communicated_message,inaccurate_or_misleadning,criticism_politicians,criticism_pharmaceutical_companies,criticism_public_health_officials,criticism_anti-vaxxers,criticism_vaccine_mandates,criticism_vaccine_safety,criticism_conservative_media,criticism_mainstream_media,criticism_public_health_policy,criticism_democrats_or_liberals,criticism_government,criticism_vaccine_effectiveness,criticism_other,support_science,support_choice_freedom,support_natural_health,support_vaccines,support_small_business,support_alternative_remedies,support_relaxed_approach,support_more_information,support_public_health_interventions,support_global_response,support_religious_beliefs,support_other
1484103059835863042,"This anti-vaxx tweeter tells another tweeter that the report they posted is steeped in propaganda. This tweeter is blatantly anti-vaxx, as per their Twitter wall.",Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,1,,0,1,0,0,0,0,1,0,0,0,0,
1461821658126331922,This tweeter writes that two factions of the CDC recommend booster shots. This is pro-vaccine because it promotes vaccination.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1502244130025779200,"This tweeter said in a previous tweet that she got quite ill after taking a booster. In this tweet, she reveals her skepticism towards vaccination, politicians and pharmaceutical companies. She also says she feels she was used as a ""guinea pig.""",Unsure about the vaccine,1,1,1,0,0,0,1,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,
1467146723579633672,This anti-vaxxer says they're amazed at how many heart problems have been discovered since the vaccine rolled out. This instills fear in vaccines. ,Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,Vaccine fear
1499189895465562113,This tweet is by the health ministry of a region in New Zealand telling people what type of protection vaccines provide against COVID 19 and the benefits of a booster shot. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1443503443323281409,Tweeter implied that their views on vaccines do not match with their friends and family's but it is not clear whether tweeter is against or in favour of vaccines. ,Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1499406479664848899,"The tweeter is asking if anyone knows if Dr. Peter Hotez, an American paediatrician, has approved or licensed vaccines for any disease that are currently in use and have long-term data.",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1444312495460655105,"This post shares an article by BBC News about high rates of COVID19 infections in children in the United Kingdom. It questions whether the high rates are related to vaccination delays plus lack of protective equipment in schools, or something else.",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,Protecting children
1439921608827850755,"The tweeter claims that people who are wealthy and received their vaccine first don't care about racialized persons, those below the poverty line or others who were dying because of COVID-19. ",Pro-vaccine,1,1,0,0,0,0,0,0,0,1,0,1,0,People who are wealthy,0,0,0,0,0,0,0,0,0,1,0,
1491515763143983107,An independent journalist comments on how Anthony Fauci said it might be good to receive a fourth vaccine. He makes a comment about the science changing since Fauci last spoke about boosters.,Unsure about the vaccine,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1496613589557592067,"The tweeter shares an untrustworthy article about injuries from COVID-19 vaccines, which were uncovered by a German insurance company. ",Anti-vaccine,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1460990562774011914,The National Health Service in England shares a video of a 14-year-old girl who promotes vaccinations through her own experience of getting vaccinated to protect herself and her friends. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1502203683559251969,This pro-vaccine tweet shares some information about unvaccinated elderly people being at risky of dying. The tweet includes a hashtag #getvaccinated .,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,Vaccinating the elderly
1461855320959979523,"This pro-vaccine tweeter says that Vaxart will help distribute vaccines to countries in need. They also posted a link to a CNBC article about the WHO, who labelled the distribution of boosters to poor nations a scandal.",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,Vaccine hoarding,1,0,0,1,0,0,0,0,1,1,0,Vaccine equity
1473839356913668096,"This is a sarcastic tweet from an anti-vaxxer. He says that L.A. ""nailed it again"" with their strict mandates. Because the tweeter posted a news article that indicates COVID-19 rates are on the rise in L.A., his comment is facetious.",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,Mask Mandates,0,1,0,0,0,0,1,0,0,0,0,
1506414373320896512,This tweeter says that vaccines work. They posted a graph that show hospitalizations going down.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1498102764395798532,This is a news post about an evangelical health director who said he's dismayed that so many of his fellow evangelists had not been vaccinated.,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1475912750513672202,Tweeter is implying that COVID vaccines apparently cause blood clotting and fail to provide protection against Omicron. ,Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,Disinformation
1450905067909955589,Tweeter is stating that there's a lot of debate around vaccines. ,Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1451694859908222976,"This anti-vaxxer asks if the ""whole idea"" behind a vaccine is to prevent transmission. This post is designed to discredit vaccines because transmission is still possible, while neglecting to mention that vaccines prevent serious illness or death.",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,1,,0,1,0,0,0,0,1,0,0,0,0,Vaccine hesitation
1450338228414738432,"This is a pro-vaccine joke about someone who lashed out against COVID-19 public health interventions. The tweeter says that the guy will have to get waxxed as a result of lashing out against vaccines, which maybe doesn't make sense. But regardless, this is a pro-vaccine tweet. ",Pro-vaccine,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1457918282120507395,"This tweet is complicated because the tweeter says they got vaccinated. But they also say that they refuse to change their lifestyle and live in a state of ""paranoia"" regarding restrictions. So this is a pro-vaccine post but it does promote freedom of choice to some extent.",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,Living in paranoia throughout the pandemic,0,1,0,1,0,0,0,0,0,0,0,
1490747523304083460,"This tweet is part of a thread where the same tweeter criticizes Biden for instating mandates to protect crack users. The tweeter is anti-vaxx based on his wall, although what he's saying here, relating COVID-19 health measures to crack use, is unclear. ",Anti-vaccine,0,1,0,0,0,1,0,0,0,0,1,1,0,BIDEN,0,1,0,0,0,0,1,0,0,0,0,
1439615862294515720,"Tweeter implied that the U.K. government's decision last year to consider people vaccinated in several countries in Asia, Africa, and Russia as unvaccinated is racist and wrong. ",Pro-vaccine,0,0,0,0,0,0,0,0,0,1,0,1,0,UK government's vaccine policy,0,0,0,0,0,0,0,0,0,0,0,
1446612970771996673,Tweeter shared a Fox news report that many police officers in Seattle will be fired once the vaccine mandate is enforced.,Unsure about the vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1485339014462849024,Tweeter is asking whether employees of the retail company John Lewis need to disclose their vaccination status to obtain the sick pay leave and if U.K. MPs used a privacy clause in the country's constitution to keep their vaccination status private. ,Anti-vaccine,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Medical privacy
1484632822564409355,Tweeter appears to imply that he is tired of people talking about vaccines although it is not clear if he is for or against COVID vaccines. ,Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1493204667693686787,Tweeter is propagating a conspiracy theory that American public health agencies are conspiring with vaccine manufacturers to keep Ivermectin from people and instead promote vaccines.,Anti-vaccine,1,0,0,0,0,0,0,0,0,0,0,0,0,public health institutions,0,0,0,0,0,1,0,0,0,0,0,Disinformation
1450866201324707840,Tweeter seem to imply that public servants quitting or getting fired over vaccine mandates will badly impact the public services and the unvaccinated workers will be a risk to people. ,Unsure about the vaccine,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1463304367054983170,Tweeter seems to imply that they have a lot of information about severe side-effects of COVID vaccines which the media apparently will not publish. Tweeter appears to imply that the media is hiding the truth about COVID vaccines' harmful impacts.  ,Anti-vaccine,1,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1453124857793851392,"This anti-vaxx posted an article about four Alberta-based doctors who tried to sue over vaccine mandates, stating that mandates are a form of assault. The tweeter asks the public to retweet this information. ",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,
1440544720967462919,"This is a pro-vaccine news re-post of a CNN article. It's about unvaccinated people who are asking for the vaccine when it's too late, after being hospitalized.",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1483743761498845188,"This is a health report from Medivizor titled ""Comparing response to SARS-CoV-2 mRNA vaccine doses for patients with RA and healthy controls.""",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,
1486183183276134407,This anti-vaxx tweet claims that a man was denied a heart transplant for being unvaccinated. But no proof is provided as to whether this is true or not. The link provided in this tweet has been deleted.,Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,
1442492121223553030,"This anti-vaxxer says other anti-vaxxers who received vaccines throughout childhood, but not during COVID-19 are silly for saying it will make their blood unpure. But this tweeter says that anyone who has taken any vaccines has unpure blood.",Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,
1500029242414878722,"This post shares a link to Pfizer documents on the Public Health and Medical Professionals for Transparency Documents website. It argues that according to Pfizer documents, COVID19 vaccines are not safe. It also questions what misinformation is, really. ",Anti-vaccine,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1476324976164843522,"This post writes that making bubbles of athletes in the NHL was important for preventing positive cases of COVID19, especially while the vaccines were not yet available.",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,
1437353790479425536,This tweeter questions why people live in fear of the COVID19 vaccine.,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,
1471502400661835780,"The tweeter spreads misinformation by claiming vaccinations and COVID-19 is part of the ""Great Reset,"" explaining that if the pandemic was legitimate, the U.S. would have closed their borders and started distributing ""therapeutics"" sooner. ",Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,1,Legitimacy of COVID-19,0,0,0,0,0,0,0,0,0,0,0,Conspiracy theories
1477584016387805191,"The tweeter claims pharmaceutical companies would have killed South African president, Jacob Zuma for not getting vaccinated. ",Anti-vaccine,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1454681453246169092,"This tweeter claims that indigenous people should be grateful that white man colonized the land because they brought vaccines and healthcare for all. This tweet is pro-vaccine yet misleading because it celebrates the ""good"" colonizers did for people they oppressed.",Pro-vaccine,1,0,0,0,0,0,0,0,0,0,0,0,0,Tensions between indigenous and colonizers,0,0,0,1,0,0,0,0,0,0,0,colonization
1466149893140008969,"This tweeter says that there should be penalties for transit workers who refuse to get vaccinated, because the amount the government spends on getting them tested as a substitute is costing too much money. ",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1476627523693858833,"Tweeter, a registered nurse, expressed her frustration about COVID vaccine disinformation on social media as she shared her experience of seeing young people, healthy people die of COVID 19.",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,Social Media,0,0,0,1,0,0,0,0,0,0,0,
1493210649534554117,This tweet from a WHO Africa branch says that testing and surveillance of vaccine uptake must continue in Africa for COVID-19 to be controlled in that region.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,1,0,
1486641168955838470,This anti-vaxx tweeter calls out the CDC for taking too many years to release the vaccine trial information. ,Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,1,0,CDC slow FOI resonse,0,1,0,0,0,0,1,0,0,0,0,Releasing vaccine trial information
1506275314866958337,This anti-vaxx tweet asks if vaccines are really that effective and if they will prevent deaths in light of a fourth wave. The tweeter seems anti-government and believes politicians will create a fear of the fourth wave.,Anti-vaccine,1,1,0,0,0,1,0,0,0,0,0,1,1,,0,1,0,0,0,0,0,1,0,0,0,Vaccine hesitation
1505304927987544072,"This anti-vaccine, anti-lockdown post says that it was not okay to question things that officials told the public regarding public health measures. This hints at conspiracy theories of the pandemic being used to control people. The tweeter claims that doctors lost their jobs for saying things that could be considered controversial. ",Anti-vaccine,1,0,0,1,0,1,1,0,0,1,0,0,1,lockdowns and masking,0,1,0,0,0,0,1,0,0,0,0,Conspiracy theories
1477003995289985024,"This tweeter posts a graph that is not credibly sourced and says that there's a higher rate of vaccinated people in hospitals than there are unvaccinated people. The tweeter also says that this is an utter failure of ""experts,"" meaning they could be anti-government or anti-science.",Anti-vaccine,1,1,0,1,0,1,1,0,0,1,0,1,1,experts,0,1,0,0,0,0,1,0,0,0,0,Vaccine hesitancy
1481057445816455176,"This anti-vaxx tweeter says that the ""true vaccine"" is antibodies (natural immunity).",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,1,,0,1,1,0,0,0,0,0,0,0,0,Natural Immunity
1495498620824702980,"In response to a ski resort refusing to let an unmasked person enter the ski lift, this post argues that this should be illegal, and that there is no need to wear a mask outside and with distance.",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,
1481063914855182338,This post writes that taking the COVID19 vaccine will cause people to die.,Anti-vaccine,1,0,1,0,0,1,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1493431004509450241,"This post replies to a tweet by New York State Assemblymember Mike Reilly, asking him to get rid of vaccine mandates.",Anti-vaccine,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,
1493441146458152960,"This is an informational tweet about how people braced for the freedom convoy in Brussels, yet no one showed for that event. There is no personal opinion contained in this tweet, and the link provided contains is broken.",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1471329675481739264,Tweeter is implying that vaccines are not effective and thus provide no protection against COVID 19.,Anti-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,
1477884498931027968,"This tweeter claims that there are far more cases of Omicron in the vaccinated population than in the unvaccinated. It's not clear if the graph is reputable though, it's sourced to www.rki.com who's standards are not clear given the site is in German.",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,1,,0,1,0,0,0,0,1,0,0,0,0,
1478049867364712449,"This tweet is hard to understand, it contains technical knowledge that wouldn't make sense to any readers, so it's not clear if the information is accurate. But it regards testing and cycle thresholds.",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1489250488272908294,This is a pro-vaccine news post about how a health ministry recommends opening borders once COVID-19 booster rates improve.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,Boosters
1504184606878314501,"This tweet is anti-vaxx because it asks if a vaccine status was considered in a certain situation, which indicates that the person is concerned with personal ""freedoms.""",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1455941804113678340,"This anti-vaxxer says that vaccines could have a risk to children and that mandates should not be made. They believe that vaccines are about protecting the individual, not others, which is misleading because a certain percentage of the population must be vaccinated to reach herd immunity. ",Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,1,Vaccination of children,0,1,0,0,0,0,1,0,0,0,0,
1450323415685021697,This post shares an article by Rifnote that criticizes Biden for vilifying police and medical professionals for not complying with COVID19 vaccine mandates.,Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,1,0,0,Joe Biden,0,0,0,0,0,0,0,0,0,0,0,
1449994614753136643,"In response to a tweet that suspects the winter will be a lockdown for the unvaccinated, this post argues that the unvaccinated are actually on track to reach herd immunity for COVID19 faster than the vaccinated.",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,The vaccinated,0,0,0,0,0,0,0,0,0,0,0,Doing your own research
1502323033331191812,The tweeter shares an article which discusses that Democrats have cut $5 million for global COVID-19 aid. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,
1497056119365193733,"This is a news post from The Hill about how ""A group of Air Force officers is suing the service in an Ohio federal court after being denied religious exemptions to the COVID-19 vaccine mandate."" No personal opinion is included.",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1491981952114741283,"This tweeter says it's not ludicrous that Justin Trudeau could end up in jail given ""many people have died because of vaccines."" Obviously this post is misleading.",Anti-vaccine,1,0,1,0,0,1,1,0,0,1,1,1,0,Trudeau,0,1,0,0,0,0,1,0,0,0,0,
1493074997509648388,"In reply to another user who taunted anti-vaccine protestors for using microphones in their rally, tweeter implied that the protest is not against the vaccine itself rather it is against the mandate.  ",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,Vaccine proponents,0,1,0,0,0,0,0,0,0,0,0,
1461571210500878336,Tweeter implied that scientists did not invent the vaccine out of thin air and the vaccines do work. Tweeter blames anti-vaxxers for spreading the virus and misinformation about the vaccine. ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,
1471821755778015239,"This anti-vaxxer claims that mRNA vaccines create a toxic spike protein in the human body. They say that the pharma companies are controlling the narrative on this. This is not true, Reuters reported that ""scientists told Reuters the tiny level of spike protein measured in the bloodstream of vaccinated people does not cause toxicity; rather, they show the vaccine is getting to work.""",Anti-vaccine,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,Conspiracy theories
1469302537312477187,This is a re-post of a news article. It's not clear if this tweet is anti- or pro-vaxx but it says the story is vindictive while the author says anti-vaxxer's rights should be curbed while they present risks for extending lockdowns.,Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1469150109661204480,This is a promotion for a movie and it states that double vaccination is required to enter the theatre.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1489369476344786946,"This pro-vaccine tweeter mocks a guy for walking away from a job due to vaccine mandates. The tweeter says that many people have received the vaccine with no issues, and that their employers were silly for wasting time on such ""silly"" anti-vaxx employees in the first place.",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1509010029915127808,"This post criticizes anti-vaxxers, writing that they misunderstand and ignore vaccine information. It is scary that people are already foregoing vaccinations for their kids for other illnesses, too, writes the post. ",Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1503726181052559370,"This post criticizes Joe Biden, writing that despite the fact that he said the vaccinated could not get COVID19, it happens all the time. The post calls democrats dumb.",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,1,0,1,Joe Biden,0,0,0,0,0,0,1,0,0,0,0,Making fun of democrats
1508865824043454465,This anti-vaxxer reveals contempt for a pro-vaccine person who used their vacant office to eat lunch. The anti-vaxxer says they stopped leaving their office at that time so that the pro-vaxx person couldn't do that anymore. This reveals vengeance towards those who believe in social distancing measures.,Anti-vaccine,1,0,0,0,0,0,0,0,0,0,0,0,0,People who are vaccinated and abide by social distancing rules,0,1,0,0,0,0,1,0,0,0,0,Causing problems for people who follow COVID-19 restriction rules
1496274919319035909,"This anti-vaxxer says that her aunt died two weeks after getting the COVID-19 vaccine, which she says the home she was in made her get. There is no evidence provided that the vaccine killed her aunt, yet this post generates fear for vaccines. ",Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,Vaccine fear
1469328810881417226,"This tweeter said the the VAERS report only came under scrutiny since the pandemic started, implying that media and media professionals are hiding vaccine side effects. VAERS is not peer reviewed, so people can upload misleading information that gets listed on the site, with the purpose of spreading disinformation. ",Anti-vaccine,1,0,0,1,0,1,1,0,1,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,
1501594481036075013,"Tweeter implied that the tennis player Novak Djokovic, who refuses to share his vaccination status,  should be allowed to play now that mask and proof of vaccination rules have been relaxed globally. ",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Novak Djokovic
1487790608974548994,"This anti-vaxxer says that people who get vaccinated don't understand anything about the vaccine, and how it's only ""1%"" effective, which is misleading. The tweeter also asks why those pro-vaxxers can't name a doctor they follow.",Anti-vaccine,1,0,0,0,0,1,1,0,0,0,0,0,1,People who believe in vaccination,0,1,0,0,0,0,1,0,0,0,0,Vaccine hesitation
1453268310842355715,This anti-vaxx tweet says that ministers are urging people ages 12 to 15 to get vaccinated. And then the tweeter includes a quote to a video featuring people who say that natural immunity should be considered.,Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,,0,1,0,0,0,0,1,0,0,0,0,Natural Immunity
1446557298667753491,"This anti-vaxxer posts a chart from the UK Health Security Agency that reveals COVID-19 cases within certain vaccination groups and age groups. Although the information could be correct, it's not clear what the details are on deaths and reactions, the chart only reveal infections. So those who are unvaccinated could die at a much higher rate.",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,,0,1,0,0,0,0,1,0,0,0,0,
1463681044289363972,This anti-vaxx tweeter says that vaccines are being pushed on people by Holohan and that they have a reason to be afraid of vaccines. This tweet is in reply to a news post about a woman who receive compensation for an adverse reaction to the Swine Flu vaccine.,Anti-vaccine,1,1,0,1,0,1,1,0,0,1,0,1,0,,0,1,0,0,0,0,1,0,0,0,0,
1445138037919342599,This anti-vaxxer claims that vaccine mandates are a form of social control. ,Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,1,,0,1,0,0,0,0,1,0,0,0,0,Conspiracy theories
1462287912662413317,This is a pro-vaccine tweet that posts an article that encourages effective messaging to get people to take the vaccine.,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,Understanding vaccine messaging
1464025127423721475,This anti-vaxx tweeter reveals being upset about vaccine mandates being required for a person to get euthanized in Germany.,Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,0,Being denied medical services due to vaxx status,0,1,0,0,0,0,1,0,0,0,0,
1478678017396428800,"It's not clear what this tweet means, and because this tweeter's profile is another language it's hard to know their stance. But it seems this tweet is a comment on Djokovic, but the tweeter calls him DjoCOVID.",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1502072020183531534,This tweet is about oil production and the pandemic. The tweeter responded to a New York Times article about oil shortages and said that oil production should have been pushed for harder to avoid shortages and higher prices. ,Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,Lack of oil production during COVID,0,0,0,0,0,0,0,0,0,0,0,Pushing for oil production as demand increases
1474733736893853696,"This anti-vaxxer says that people protested vaccine passports in Guadaloupe and that politicians, in turn, ran away. The link included in this tweet doesn't lead to the original post to prove this information. ",Anti-vaccine,1,1,0,0,0,1,0,0,0,0,0,1,0,,0,1,0,0,0,0,1,0,0,0,0,Protesting vaccine mandates
1483888864003596289,"This tweet comments on how vaccinated people are afraid of unvaccinated people because they're worried about transmission. But the tweeter says it's important for the public to understand transmission despite being vaccinated so that irrational fears towards the unvaccinated are eased. This is, in a way, pro-Science yet also anti-vaxx.",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,0,0,1,fear of the unvaccinated,1,1,0,0,0,0,1,0,0,0,0,
1468496109333065728,"This tweeter says that Sinovac is better than Pfizer and Moderna vaccines, and that China will experience herd immunity for using it in their nation. This tweet is designed to discredit mRNA vaccines.",Anti-vaccine,1,0,0,0,0,0,0,0,0,0,0,0,0,mRNA vaccines,0,1,0,0,0,0,0,0,0,0,0,Sinovac
1493618391718019075,"This tweet is somewhat anti-vaxx but more anti-mandate. The tweeter says that mandates are divisive, which has proven true. ",Anti-vaccine,0,0,0,0,0,1,0,0,0,0,1,0,0,Trudeau,0,1,0,0,0,0,1,0,0,0,0,
1438674172872429569,"This tweeter does not support the vaccination of children. They say that children don't need to be vaxxed, which is misleading. ",Anti-vaccine,1,0,0,0,0,1,0,0,0,0,0,0,0,Vaccine mandates,0,1,0,0,0,0,1,0,0,0,0,
1454242250469167108,"This tweeter says that children should not be vaccinated. He uses the hashtag #noway in relation to that thought. He says that public health officials want the public to blindly trust they on this matter, which reveals anti-government sentiments.",Anti-vaccine,1,1,0,1,0,1,1,0,0,1,0,1,0,Vaccination of children,0,1,0,0,0,0,1,0,0,0,0,
1476072790344093697,Tweeter shared a link to a case report about a woman apparently contracting a rare disease after Pfizer's COVID vaccine second dose. But the link does not work. ,Anti-vaccine,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1467678208959078400,Tweeter appears to be dismayed that a large corporate entity continued to support an anti-vaccine  American footballer who spread vaccine misinformation.  ,Pro-vaccine,0,0,0,0,1,0,0,0,0,0,0,0,0,Corporate bodies,0,0,0,0,0,0,0,0,0,0,0,
1457347834148179968,"It's not clear if this post is promoting or criticizing anything, but the tweeter does say that the only reason why people are talking about vaccine status's in sports is because Kyrie is not allowed to play.",Unsure about the vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1507074606171054080,"This pro vaccine tweet contains information about a vaccine phone line, and the hours in which calling is possible.",Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,0,0,
1446823252496617479,This anti-vaxxer says Biden got triple vaxxed 666 days after Covid began. They equate this to some kind of demonic conspiracy theory. Reuters reported that Biden did not get vaccinated with his third dose 666 days after COVID-19 began.,Anti-vaccine,1,1,0,0,0,1,0,0,0,0,1,0,0,Biden,0,1,0,0,0,0,1,0,0,0,0,Conspiracy theories
1460593956543086593,"Replying to  tweet about a patient apparently dying from vaccination, tweeter is asking a lawyer if the Indian government's door-to-door vaccination drive can be stopped by showing medical exemption certificates.",Anti-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,
1467388278878146560,Tweeter shared a piece of breaking news about an Indian state making vaccination mandatory for all citizens. ,Pro-vaccine,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,
1455917987828011014,"This tweeter says that professional athlete, Rodgers, drinks scotch and that that is more effective against COVID-19 than the vaccine. ",Anti-vaccine,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,1,0,0,0,0,Drinking scotch over getting vaccinated
1479394537797738498,This anti-vaxx tweeter says that government made a divide between families and therefore poses a threat to society. The tweeter says that such a threat needs to be removed from office.,Anti-vaccine,1,1,0,0,0,1,0,0,0,0,1,1,0,Divide created by vaccines,0,1,0,0,0,0,1,0,0,0,0,"Removing politicians from office for vaccine mandates, liberty"
